,brand,seg,model,YM,title,sold
13805,514,RU5,3516,201802,Pathfinder,4
13806,307,RM~,3152,201802,카니발,3096
13807,312,RM~,2140,201802,올란도,365
13808,326,RM~,3561,201802,코란도 투리스모,259
13809,413,RM~,3432,201802,3008,208
13810,307,RM~,3395,201802,카렌스,143
13811,491,RM~,2246,201802,Sienna,81
13812,500,RM~,3518,201802,Odyssey,61
13813,491,RM~,3262,201802,Prius V,34
13814,422,RM~,3463,201802,Grand C4 Picasso,20
13815,422,RM~,3462,201802,C4 Picasso,2
13816,303,O~,1901,201802,포터2,7194
13817,307,O~,1907,201802,봉고3 트럭,4412
13818,303,O~,3509,201802,그랜드 스타렉스,3333
13819,326,O~,3544,201802,렉스턴 스포츠,2627
13820,316,O~,2049,201802,다마스,300
13821,316,O~,2052,201802,라보,276
13822,303,O~,3297,201802,쏠라티,55
13823,326,O~,3389,201802,코란도 스포츠,13
13824,307,~C,3333,201803,모닝,5353
13825,307,~C,3548,201803,레이,2711
13826,312,~C,3255,201803,스파크,2518
13827,322,~C,3446,201803,트위지,399
13828,316,~C,2052,201803,라보,351
13829,316,~C,2049,201803,다마스,285
13830,307,~C,2183,201803,레이 (2017),2
13831,303,PC1,2126,201803,엑센트,574
13832,367,PC1,3164,201803,Hatch,568
13833,362,PC1,3275,201803,1-series,224
13834,312,PC1,3424,201803,Bolt EV,160
13835,349,PC1,3327,201803,A-class,156
13836,367,PC1,3282,201803,Clubman,142
13837,367,PC1,3358,201803,Convertible,52
13838,312,PC1,3404,201803,아베오,36
13839,422,PC1,3379,201803,DS3,19
13840,491,PC1,3579,201803,Prius C,18
13841,413,PC1,3411,201803,208,15
13842,362,PC1,3570,201803,New i3,3
13843,303,PC2,3259,201803,아반떼,5928
13844,307,PC2,3551,201803,K3,3470
13845,307,PC2,3321,201803,K3,1615
13846,349,PC2,3140,201803,C-class,967
13847,303,PC2,3353,201803,아이오닉 electric,886
13848,312,PC2,3441,201803,크루즈,566
13849,321,PC2,3191,201803,SM3,397
13850,303,PC2,3398,201803,i30,337
13851,303,PC2,3547,201803,벨로스터,279
13852,491,PC2,3335,201803,Prius,229
13853,362,PC2,3251,201803,2-series (Active Tourer),212
13854,303,PC2,3326,201803,아이오닉 hybrid,211
13855,349,PC2,3417,201803,CLA,204
13856,509,PC2,3382,201803,Q30,113
13857,500,PC2,3481,201803,Civic,90
13858,321,PC2,3143,201803,SM3 Z.E.,88
13859,394,PC2,3232,201803,XE,70
13860,459,PC2,3392,201803,V40,59
13861,349,PC2,3286,201803,B-class,54
13862,486,PC2,3497,201803,CT,50
13863,413,PC2,3198,201803,308,20
13864,546,PC2,2788,201803,ATS,9
13865,486,PC2,3098,201803,IS,9
13866,459,PC2,3240,201803,V40 Cross Country,6
13867,491,PC2,3474,201803,Prius Prime,5
13868,303,PC3,3458,201803,쏘나타 뉴 라이즈,5377
13869,307,PC3,3566,201803,K5,4838
13870,321,PC3,3319,201803,SM6,2767
13871,304,PC3,3444,201803,G70,1233
13872,491,PC3,3486,201803,Camry,1186
13873,362,PC3,3301,201803,3-series,1143
13874,321,PC3,3238,201803,SM5,950
13875,312,PC3,3359,201803,말리부,909
13876,486,PC3,3299,201803,ES,844
13877,307,PC3,3423,201803,스팅어,468
13878,376,PC3,3553,201803,Passat GT,426
13879,394,PC3,3329,201803,XF,310
13880,303,PC3,3482,201803,쏘나타 뉴 라이즈 hybrid,304
13881,307,PC3,3314,201803,K5 하이브리드,202
13882,362,PC3,3510,201803,4-series,178
13883,459,PC3,2542,201803,S60,140
13884,445,PC3,3530,201803,Ghibli,64
13885,569,PC3,3256,201803,Mondeo,44
13886,509,PC3,3529,201803,Q50,36
13887,459,PC3,3302,201803,V60 Cross Country,28
13888,546,PC3,3195,201803,CTS,21
13889,413,PC3,3222,201803,508,12
13890,486,PC3,3378,201803,GS,9
13891,303,PC3,3243,201803,i40,8
13892,303,PC3,3506,201803,쏘나타 뉴 라이즈 plug-in,4
13893,307,PC3,3390,201803,K5 플러그인 하이브리드,3
13894,459,PC3,2551,201803,V60,3
13895,486,PC3,3475,201803,LC,3
13896,509,PC3,3454,201803,Q60,2
13897,303,PC4,3332,201803,그랜저,8653
13898,349,PC4,3331,201803,E-class,4494
13899,362,PC4,3422,201803,5-series,3908
13900,307,PC4,3323,201803,K7,2806
13901,303,PC4,3443,201803,그랜저 hybrid,1945
13902,514,PC4,3352,201803,Altima,552
13903,307,PC4,3415,201803,K7 하이브리드,503
13904,321,PC4,3210,201803,SM7,465
13905,362,PC4,3296,201803,6-series,187
13906,312,PC4,3277,201803,임팔라,146
13907,573,PC4,3405,201803,MKZ,138
13908,371,PC4,3270,201803,A6,112
13909,304,PC5,3375,201803,G80,3618
13910,304,PC5,3316,201803,EQ900,992
13911,349,PC5,3511,201803,더 뉴 S-class,606
13912,362,PC5,3276,201803,7-series,224
13913,459,PC5,3399,201803,S90,87
13914,573,PC5,2955,201803,Continental,82
13915,459,PC5,3426,201803,V90 Cross Country,76
13916,514,PC5,3278,201803,Maxima,73
13917,349,PC5,3128,201803,S-class,64
13918,349,PC5,3261,201803,Maybach,55
13919,546,PC5,3370,201803,CT6,52
13920,307,PC5,3221,201803,K9,47
13921,486,PC5,3534,201803,LS,29
13922,445,PC5,3420,201803,Quattroporte,17
13923,491,PC5,3109,201803,Avalon,16
13924,390,PC5,3111,201803,Flying Spur,13
13925,569,PC5,2482,201803,Taurus,13
13926,509,PC5,3249,201803,Q70,12
13927,394,PC5,3328,201803,XJ,10
13928,385,PC5,3219,201803,Ghost Series II,8
13929,385,PC5,3118,201803,Wraith,1
13930,307,RB~,3548,201803,레이,2711
13931,307,RB~,3148,201803,쏘울 EV (전기차),215
13932,307,RB~,3403,201803,쏘울,82
13933,307,RB~,2183,201803,레이 (2017),2
13934,326,RU2,3505,201803,티볼리,4121
13935,303,RU2,3445,201803,코나,4098
13936,303,RU2,3250,201803,투싼(2017),3390
13937,307,RU2,3298,201803,스포티지,3147
13938,307,RU2,3320,201803,니로,1939
13939,307,RU2,3471,201803,스토닉,1625
13940,312,RU2,3397,201803,트랙스,707
13941,321,RU2,3507,201803,QM3,480
13942,399,RU2,3246,201803,Discovery Sport,471
13943,399,RU2,3312,201803,Range Rover Evoque,414
13944,326,RU2,3442,201803,코란도 C,288
13945,367,RU2,3425,201803,Countryman,248
13946,349,RU2,3524,201803,GLA,159
13947,491,RU2,3322,201803,RAV4,138
13948,587,RU2,3233,201803,Renegade,121
13949,486,RU2,3540,201803,NX,120
13950,587,RU2,2468,201803,Wrangler,115
13951,413,RU2,3457,201803,2008,77
13952,569,RU2,3448,201803,Kuga,54
13953,422,RU2,3269,201803,C4 Cactus,48
13954,307,RU2,3469,201803,니로 플러그인 하이브리드,43
13955,573,RU2,3141,201803,MKC,17
13956,500,RU2,3330,201803,HR-V,12
13957,303,RU2,3564,201803,넥쏘,11
13958,486,RU2,3204,201803,NX,4
13959,303,RU3,3498,201803,싼타페,11619
13960,307,RU3,3495,201803,쏘렌토,6965
13961,321,RU3,3364,201803,QM6,2254
13962,303,RU3,3273,201803,싼타페,1457
13963,349,RU3,3315,201803,GLC,594
13964,399,RU3,3473,201803,Discovery,334
13965,500,RU3,3447,201803,CR-V Turbo,280
13966,587,RU3,3171,201803,Cherokee,218
13967,394,RU3,3247,201803,F-Pace,211
13968,362,RU3,3169,201803,X4,201
13969,362,RU3,3499,201803,X3,197
13970,399,RU3,3466,201803,Range Rover Velar,157
13971,312,RU3,3349,201803,캡티바,138
13972,381,RU3,3137,201803,Macan,111
13973,486,RU3,3340,201803,RX,109
13974,413,RU3,3514,201803,5008,104
13975,459,RU3,3468,201803,XC60,69
13976,546,RU3,3396,201803,XT5,39
13977,381,RU3,3230,201803,Cayenne,11
13978,399,RU3,3122,201803,Ranger Rover Sport,9
13979,509,RU3,3338,201803,QX50,5
13980,514,RU3,3376,201803,Murano,2
13981,326,RU5,3419,201803,G4 렉스턴,1541
13982,307,RU5,3334,201803,모하비,957
13983,569,RU5,3274,201803,Explorer,615
13984,349,RU5,3281,201803,GLE,513
13985,303,RU5,3300,201803,맥스크루즈,280
13986,362,RU5,3127,201803,X5,267
13987,362,RU5,3203,201803,X6,216
13988,500,RU5,3303,201803,Pilot,203
13989,587,RU5,2465,201803,Grand Cherokee,150
13990,445,RU5,3371,201803,Levante,79
13991,573,RU5,3307,201803,MKX,60
13992,349,RU5,3416,201803,GLS,49
13993,459,RU5,3347,201803,XC90,47
13994,509,RU5,3401,201803,QX60,40
13995,399,RU5,3075,201803,Range Rover,37
13996,390,RU5,3386,201803,Bentayga,15
13997,514,RU5,3516,201803,Pathfinder,14
13998,546,RU5,3476,201803,Escalade,8
13999,509,RU5,3225,201803,QX80,2
14000,307,RM~,3484,201803,카니발,5708
14001,312,RM~,2140,201803,올란도,438
14002,326,RM~,3561,201803,코란도 투리스모,286
14003,413,RM~,3432,201803,3008,228
14004,307,RM~,3395,201803,카렌스,187
14005,491,RM~,2246,201803,Sienna,84
14006,500,RM~,3518,201803,Odyssey,60
14007,491,RM~,3262,201803,Prius V,33
14008,422,RM~,3463,201803,Grand C4 Picasso,15
14009,303,O~,1901,201803,포터2,8881
14010,307,O~,1907,201803,봉고3 트럭,5535
14011,303,O~,3509,201803,그랜드 스타렉스,4540
14012,326,O~,3544,201803,렉스턴 스포츠,3002
14013,316,O~,2052,201803,라보,351
14014,316,O~,2049,201803,다마스,285
14015,303,O~,3297,201803,쏠라티,82
14016,326,O~,3389,201803,코란도 스포츠,5
14017,307,~C,3333,201804,모닝,5293
14018,307,~C,3548,201804,레이,2618
14019,312,~C,3255,201804,스파크,2208
14020,316,~C,2052,201804,라보,376
14021,316,~C,2049,201804,다마스,279
14022,322,~C,3446,201804,트위지,192
14023,303,PC1,2126,201804,엑센트,564
14024,312,PC1,3424,201804,Bolt EV,322
14025,349,PC1,3327,201804,A-class,291
14026,367,PC1,3164,201804,Hatch,267
14027,367,PC1,3282,201804,Clubman,262
14028,491,PC1,3579,201804,Prius C,253
14029,362,PC1,3275,201804,1-series,200
14030,322,PC1,3421,201804,클리오,51
14031,362,PC1,3570,201804,New i3,50
14032,367,PC1,3358,201804,Convertible,45
14033,312,PC1,3404,201804,아베오,21
14034,422,PC1,3379,201804,DS3,11
14035,413,PC1,3411,201804,208,6
14036,303,PC2,3259,201804,아반떼,5898
14037,307,PC2,3551,201804,K3,5652
14038,349,PC2,3140,201804,C-class,1860
14039,307,PC2,3321,201804,K3,1273
14040,312,PC2,3441,201804,크루즈,574
14041,303,PC2,3353,201804,아이오닉 electric,485
14042,303,PC2,3547,201804,벨로스터,435
14043,321,PC2,3191,201804,SM3,376
14044,303,PC2,3326,201804,아이오닉 hybrid,367
14045,321,PC2,3143,201804,SM3 Z.E.,301
14046,303,PC2,3398,201804,i30,265
14047,349,PC2,3417,201804,CLA,227
14048,491,PC2,3335,201804,Prius,183
14049,362,PC2,3251,201804,2-series (Active Tourer),160
14050,509,PC2,3382,201804,Q30,95
14051,500,PC2,3481,201804,Civic,63
14052,486,PC2,3497,201804,CT,57
14053,312,PC2,3324,201804,Volt,37
14054,459,PC2,3392,201804,V40,36
14055,413,PC2,3568,201804,308,27
14056,349,PC2,3286,201804,B-class,27
14057,394,PC2,3232,201804,XE,26
14058,546,PC2,2788,201804,ATS,9
14059,486,PC2,3098,201804,IS,7
14060,413,PC2,3198,201804,308,6
14061,491,PC2,3474,201804,Prius Prime,5
14062,459,PC2,3240,201804,V40 Cross Country,4
14063,303,PC3,3458,201804,쏘나타 뉴 라이즈,5365
14064,307,PC3,3566,201804,K5,3893
14065,321,PC3,3319,201804,SM6,2262
14066,304,PC3,3444,201804,G70,1103
14067,362,PC3,3301,201804,3-series,1091
14068,491,PC3,3486,201804,Camry,1076
14069,321,PC3,3238,201804,SM5,871
14070,376,PC3,3553,201804,Passat GT,809
14071,486,PC3,3299,201804,ES,629
14072,312,PC3,3359,201804,말리부,576
14073,307,PC3,3423,201804,스팅어,463
14074,303,PC3,3482,201804,쏘나타 뉴 라이즈 hybrid,333
14075,307,PC3,3314,201804,K5 하이브리드,225
14076,362,PC3,3510,201804,4-series,213
14077,459,PC3,2542,201804,S60,138
14078,394,PC3,3329,201804,XF,122
14079,445,PC3,3530,201804,Ghibli,45
14080,303,PC3,3243,201804,i40,28
14081,569,PC3,3256,201804,Mondeo,23
14082,509,PC3,3529,201804,Q50,23
14083,546,PC3,3195,201804,CTS,16
14084,413,PC3,3222,201804,508,14
14085,509,PC3,3454,201804,Q60,14
14086,459,PC3,3302,201804,V60 Cross Country,12
14087,486,PC3,3378,201804,GS,5
14088,459,PC3,2551,201804,V60,4
14089,307,PC3,3390,201804,K5 플러그인 하이브리드,1
14090,486,PC3,3475,201804,LC,1
14091,303,PC3,3506,201804,쏘나타 뉴 라이즈 plug-in,1
14092,303,PC4,3332,201804,그랜저,8176
14093,362,PC4,3422,201804,5-series,3392
14094,349,PC4,3331,201804,E-class,2982
14095,307,PC4,3323,201804,K7,2602
14096,371,PC4,3270,201804,A6,2156
14097,303,PC4,3443,201804,그랜저 hybrid,1728
14098,307,PC4,3415,201804,K7 하이브리드,400
14099,321,PC4,3210,201804,SM7,397
14100,514,PC4,3352,201804,Altima,382
14101,362,PC4,3296,201804,6-series,174
14102,312,PC4,3277,201804,임팔라,110
14103,573,PC4,3405,201804,MKZ,53
14104,304,PC5,3375,201804,G80,3132
14105,307,PC5,3542,201804,K9,1222
14106,304,PC5,3316,201804,EQ900,913
14107,349,PC5,3511,201804,더 뉴 S-class,533
14108,362,PC5,3276,201804,7-series,229
14109,573,PC5,2955,201804,Continental,99
14110,349,PC5,3128,201804,S-class,90
14111,459,PC5,3399,201804,S90,88
14112,546,PC5,3370,201804,CT6,59
14113,514,PC5,3278,201804,Maxima,57
14114,349,PC5,3261,201804,Maybach,57
14115,486,PC5,3534,201804,LS,46
14116,459,PC5,3426,201804,V90 Cross Country,46
14117,445,PC5,3420,201804,Quattroporte,27
14118,390,PC5,3111,201804,Flying Spur,26
14119,569,PC5,2482,201804,Taurus,17
14120,509,PC5,3249,201804,Q70,13
14121,385,PC5,3219,201804,Ghost Series II,8
14122,394,PC5,3328,201804,XJ,3
14123,385,PC5,3118,201804,Wraith,3
14124,385,PC5,3367,201804,Dawn,1
14125,385,PC5,3532,201804,Phantom,1
14126,307,RB~,3548,201804,레이,2618
14127,307,RB~,3148,201804,쏘울 EV (전기차),218
14128,307,RB~,3403,201804,쏘울,87
14129,303,RU2,3445,201804,코나,3490
14130,326,RU2,3505,201804,티볼리,3341
14131,307,RU2,3298,201804,스포티지,2726
14132,303,RU2,3250,201804,투싼(2017),2703
14133,307,RU2,3471,201804,스토닉,1487
14134,307,RU2,3320,201804,니로,1367
14135,321,RU2,3507,201804,QM3,516
14136,312,RU2,3397,201804,트랙스,479
14137,349,RU2,3524,201804,GLA,256
14138,326,RU2,3442,201804,코란도 C,235
14139,399,RU2,3246,201804,Discovery Sport,217
14140,367,RU2,3425,201804,Countryman,175
14141,399,RU2,3312,201804,Range Rover Evoque,119
14142,491,RU2,3322,201804,RAV4,108
14143,587,RU2,3233,201804,Renegade,108
14144,587,RU2,2468,201804,Wrangler,88
14145,486,RU2,3540,201804,NX,80
14146,413,RU2,3457,201804,2008,63
14147,303,RU2,3564,201804,넥쏘,51
14148,394,RU2,3496,201804,E-Pace,41
14149,569,RU2,3448,201804,Kuga,37
14150,307,RU2,3469,201804,니로 플러그인 하이브리드,36
14151,422,RU2,3269,201804,C4 Cactus,30
14152,573,RU2,3141,201804,MKC,16
14153,500,RU2,3330,201804,HR-V,10
14154,486,RU2,3204,201804,NX,3
14155,303,RU3,3498,201804,싼타페,10996
14156,307,RU3,3495,201804,쏘렌토,5237
14157,321,RU3,3364,201804,QM6,1937
14158,303,RU3,3273,201804,싼타페,841
14159,349,RU3,3315,201804,GLC,626
14160,459,RU3,3468,201804,XC60,325
14161,362,RU3,3499,201804,X3,287
14162,362,RU3,3169,201804,X4,283
14163,399,RU3,3473,201804,Discovery,211
14164,500,RU3,3447,201804,CR-V Turbo,211
14165,587,RU3,3171,201804,Cherokee,180
14166,399,RU3,3589,201804,New Range Rover Sport,163
14167,312,RU3,3349,201804,캡티바,138
14168,399,RU3,3466,201804,Range Rover Velar,130
14169,413,RU3,3514,201804,5008,99
14170,381,RU3,3137,201804,Macan,63
14171,394,RU3,3247,201804,F-Pace,54
14172,486,RU3,3340,201804,RX,44
14173,546,RU3,3396,201804,XT5,38
14174,509,RU3,3338,201804,QX50,6
14175,509,RU3,3158,201804,QX70,3
14176,381,RU3,3230,201804,Cayenne,3
14177,326,RU5,3419,201804,G4 렉스턴,1359
14178,307,RU5,3334,201804,모하비,739
14179,569,RU5,3274,201804,Explorer,633
14180,349,RU5,3281,201804,GLE,299
14181,362,RU5,3127,201804,X5,219
14182,459,RU5,3347,201804,XC90,210
14183,303,RU5,3300,201804,맥스크루즈,203
14184,362,RU5,3203,201804,X6,174
14185,587,RU5,2465,201804,Grand Cherokee,110
14186,399,RU5,3569,201804,New Range Rover,71
14187,500,RU5,3303,201804,Pilot,65
14188,509,RU5,3401,201804,QX60,54
14189,445,RU5,3371,201804,Levante,50
14190,349,RU5,3416,201804,GLS,50
14191,573,RU5,3307,201804,MKX,43
14192,546,RU5,3476,201804,Escalade,20
14193,514,RU5,3516,201804,Pathfinder,10
14194,390,RU5,3386,201804,Bentayga,5
14195,307,RM~,3484,201804,카니발,8828
14196,312,RM~,2140,201804,올란도,242
14197,326,RM~,3561,201804,코란도 투리스모,240
14198,307,RM~,3395,201804,카렌스,211
14199,413,RM~,3432,201804,3008,170
14200,500,RM~,3518,201804,Odyssey,77
14201,491,RM~,3584,201804,Sienna,73
14202,422,RM~,3463,201804,Grand C4 Picasso,34
14203,491,RM~,3262,201804,Prius V,10
14204,422,RM~,3462,201804,C4 Picasso,5
14205,303,O~,1901,201804,포터2,9444
14206,307,O~,1907,201804,봉고3 트럭,5303
14207,303,O~,3509,201804,그랜드 스타렉스,4237
14208,326,O~,3544,201804,렉스턴 스포츠,2949
14209,316,O~,2052,201804,라보,376
14210,316,O~,2049,201804,다마스,279
14211,303,O~,3297,201804,쏠라티,106
14212,307,~C,3333,201805,모닝,5021
14213,312,~C,3594,201805,스파크,2565
14214,307,~C,3548,201805,레이,2283
14215,316,~C,2052,201805,라보,333
14216,316,~C,2049,201805,다마스,315
14217,322,~C,3446,201805,트위지,174
14218,312,PC1,3424,201805,Bolt EV,1014
14219,322,PC1,3421,201805,클리오,756
14220,303,PC1,2126,201805,엑센트,387
14221,367,PC1,3282,201805,Clubman,364
14222,362,PC1,3275,201805,1-series,220
14223,349,PC1,3327,201805,A-class,170
14224,491,PC1,3579,201805,Prius C,99
14225,367,PC1,3164,201805,Hatch,80
14226,367,PC1,3358,201805,Convertible,49
14227,362,PC1,3570,201805,New i3,25
14228,413,PC1,3411,201805,208,20
14229,312,PC1,3404,201805,아베오,7
14230,422,PC1,3379,201805,DS3,4
14231,303,PC2,3259,201805,아반떼,6565
14232,307,PC2,3551,201805,K3,5018
14233,349,PC2,3140,201805,C-class,735
14234,312,PC2,3441,201805,크루즈,704
14235,303,PC2,3353,201805,아이오닉 electric,548
14236,303,PC2,3547,201805,벨로스터,335
14237,303,PC2,3326,201805,아이오닉 hybrid,266
14238,349,PC2,3417,201805,CLA,236
14239,303,PC2,3398,201805,i30,231
14240,321,PC2,3191,201805,SM3,213
14241,491,PC2,3335,201805,Prius,203
14242,362,PC2,3251,201805,2-series (Active Tourer),136
14243,321,PC2,3143,201805,SM3 Z.E.,104
14244,509,PC2,3382,201805,Q30,78
14245,459,PC2,3392,201805,V40,73
14246,486,PC2,3497,201805,CT,66
14247,349,PC2,3286,201805,B-class,48
14248,394,PC2,3232,201805,XE,38
14249,500,PC2,3481,201805,Civic,30
14250,312,PC2,3324,201805,Volt,13
14251,413,PC2,3568,201805,308,12
14252,491,PC2,3474,201805,Prius Prime,10
14253,546,PC2,2788,201805,ATS,10
14254,307,PC2,3321,201805,K3,6
14255,486,PC2,3098,201805,IS,5
14256,459,PC2,3240,201805,V40 Cross Country,4
14257,303,PC3,3458,201805,쏘나타 뉴 라이즈,5191
14258,307,PC3,3566,201805,K5,3344
14259,321,PC3,3319,201805,SM6,2022
14260,312,PC3,3359,201805,말리부,1044
14261,304,PC3,3444,201805,G70,967
14262,491,PC3,3486,201805,Camry,928
14263,321,PC3,3238,201805,SM5,833
14264,486,PC3,3299,201805,ES,732
14265,307,PC3,3423,201805,스팅어,669
14266,376,PC3,3553,201805,Passat GT,633
14267,362,PC3,3301,201805,3-series,587
14268,362,PC3,3510,201805,4-series,418
14269,303,PC3,3482,201805,쏘나타 뉴 라이즈 hybrid,347
14270,307,PC3,3595,201805,K5 하이브리드,266
14271,459,PC3,2542,201805,S60,146
14272,394,PC3,3329,201805,XF,61
14273,445,PC3,3530,201805,Ghibli,47
14274,459,PC3,3302,201805,V60 Cross Country,23
14275,509,PC3,3529,201805,Q50,23
14276,303,PC3,3243,201805,i40,13
14277,546,PC3,3195,201805,CTS,11
14278,413,PC3,3222,201805,508,9
14279,569,PC3,3256,201805,Mondeo,8
14280,486,PC3,3378,201805,GS,6
14281,303,PC3,3506,201805,쏘나타 뉴 라이즈 plug-in,4
14282,509,PC3,3454,201805,Q60,4
14283,459,PC3,2551,201805,V60,3
14284,307,PC3,3390,201805,K5 플러그인 하이브리드,2
14285,486,PC3,3475,201805,LC,1
14286,304,PC5,3375,201805,G80,2976
14287,307,PC5,3542,201805,K9,1705
14288,304,PC5,3316,201805,EQ900,836
14289,349,PC5,3511,201805,더 뉴 S-class,799
14290,362,PC5,3276,201805,7-series,265
14291,486,PC5,3534,201805,LS,100
14292,459,PC5,3399,201805,S90,85
14293,573,PC5,2955,201805,Continental,74
14294,459,PC5,3426,201805,V90 Cross Country,52
14295,349,PC5,3261,201805,Maybach,51
14296,514,PC5,3278,201805,Maxima,49
14297,546,PC5,3370,201805,CT6,40
14298,394,PC5,3328,201805,XJ,24
14299,445,PC5,3420,201805,Quattroporte,23
14300,509,PC5,3249,201805,Q70,18
14301,390,PC5,3111,201805,Flying Spur,15
14302,569,PC5,2482,201805,Taurus,12
14303,385,PC5,3118,201805,Wraith,5
14304,385,PC5,3219,201805,Ghost Series II,4
14305,390,PC5,2708,201805,Mulsanne,2
14306,349,PC5,3128,201805,S-class,2
14307,385,PC5,3367,201805,Dawn,2
14308,491,PC5,3109,201805,Avalon,1
14309,385,PC5,3532,201805,Phantom,1
14310,307,RB~,3548,201805,레이,2283
14311,307,RB~,3148,201805,쏘울 EV (전기차),203
14312,307,RB~,3403,201805,쏘울,33
14313,326,RU2,3505,201805,티볼리,3660
14314,303,RU2,3445,201805,코나,3437
14315,303,RU2,3250,201805,투싼(2017),2966
14316,307,RU2,3298,201805,스포티지,2856
14317,307,RU2,3320,201805,니로,1661
14318,376,RU2,3368,201805,Tiguan,1561
14319,307,RU2,3471,201805,스토닉,1004
14320,312,RU2,3397,201805,트랙스,949
14321,321,RU2,3507,201805,QM3,562
14322,399,RU2,3246,201805,Discovery Sport,345
14323,326,RU2,3442,201805,코란도 C,331
14324,303,RU2,3555,201805,코나 electric,304
14325,587,RU2,2468,201805,Wrangler,224
14326,367,RU2,3425,201805,Countryman,169
14327,491,RU2,3322,201805,RAV4,142
14328,349,RU2,3524,201805,GLA,120
14329,399,RU2,3312,201805,Range Rover Evoque,106
14330,587,RU2,3233,201805,Renegade,102
14331,486,RU2,3540,201805,NX,77
14332,303,RU2,3564,201805,넥쏘,62
14333,422,RU2,3269,201805,C4 Cactus,43
14334,413,RU2,3457,201805,2008,39
14335,394,RU2,3496,201805,E-Pace,37
14336,569,RU2,3448,201805,Kuga,27
14337,307,RU2,3469,201805,니로 플러그인 하이브리드,26
14338,573,RU2,3141,201805,MKC,15
14339,500,RU2,3330,201805,HR-V,12
14340,486,RU2,3204,201805,NX,1
14341,303,RU3,3498,201805,싼타페,10372
14342,307,RU3,3495,201805,쏘렌토,5559
14343,321,RU3,3364,201805,QM6,2313
14344,349,RU3,3315,201805,GLC,689
14345,362,RU3,3499,201805,X3,326
14346,303,RU3,3273,201805,싼타페,296
14347,399,RU3,3473,201805,Discovery,251
14348,459,RU3,3468,201805,XC60,250
14349,362,RU3,3169,201805,X4,219
14350,587,RU3,3591,201805,New Cherokee,170
14351,399,RU3,3589,201805,New Range Rover Sport,162
